age,workclass,education,education_num,marital_status,occupation,sex,hours_per_week
39,37,10,9,11,0,39,42
52,57,10,9,77,9,39,40
20,57,6,5,44,49,39,30
33,57,10,9,41,16,39,50
18,57,8,7,44,49,39,15
51,57,10,9,41,71,39,40
54,37,10,9,41,17,39,40
43,57,12,12,41,71,39,40
39,57,15,13,41,16,39,70
43,57,10,9,44,61,19,44
29,57,13,11,11,25,39,50
28,57,14,10,44,38,39,60
22,57,10,9,44,9,39,40
24,57,15,13,44,0,19,20
22,57,14,10,44,25,39,10
45,37,15,13,11,16,19,60
44,57,10,9,41,61,39,35
29,57,10,9,41,58,39,40
33,37,10,9,44,49,39,40
60,64,16,14,41,58,39,40
55,37,10,9,41,71,39,44
22,57,14,10,41,49,39,35
55,37,10,9,41,49,39,40
39,57,15,13,65,58,19,40
39,37,16,14,41,58,39,40
28,57,10,9,11,25,39,40
28,57,14,10,44,25,39,40
42,37,14,10,41,9,39,40
27,18,10,9,65,16,19,40
46,64,14,10,65,58,39,20
31,57,14,10,41,16,39,40
43,37,14,10,11,59,19,40
27,37,15,13,44,58,39,35
23,37,15,13,44,58,19,45
35,57,14,10,41,9,39,40
52,67,16,14,41,58,39,40
44,57,10,9,41,38,39,40
50,57,10,9,11,61,19,33
19,57,10,9,44,49,19,52
47,57,10,9,41,49,39,34
28,57,15,13,41,69,39,40
65,57,13,11,41,71,39,20
41,57,14,10,11,61,19,32
52,57,10,9,65,9,19,40
24,57,12,12,44,16,39,20
44,57,15,13,44,58,39,40
22,57,14,10,41,16,39,45
51,37,6,5,65,49,19,40
17,57,8,7,44,61,19,20
22,57,13,11,44,0,19,30
27,57,10,9,44,17,39,40
30,67,7,6,41,0,39,40
41,64,16,14,44,16,39,45
28,57,17,16,44,58,19,60
47,57,13,11,11,58,19,44
26,57,15,13,41,16,39,40
18,57,10,9,44,61,39,25
39,57,10,9,44,9,39,40
25,57,12,12,44,9,39,30
48,57,7,6,41,38,39,40
47,37,12,12,41,0,19,35
31,57,14,10,44,16,19,40
50,63,17,16,65,58,39,40
52,57,10,9,41,61,39,36
29,57,11,15,44,58,19,55
36,57,14,10,11,61,19,40
20,57,10,9,44,38,39,40
26,57,10,9,65,61,19,37
18,57,14,10,44,61,19,35
19,57,8,7,44,49,39,20
39,57,13,11,41,38,39,40
51,18,10,9,41,16,39,57
20,57,14,10,44,49,19,10
49,57,10,9,41,38,19,40
23,57,15,13,44,49,19,30
49,57,10,9,44,0,19,35
29,18,15,13,44,58,19,40
39,57,10,9,11,0,19,40
81,67,2,2,77,49,19,20
29,57,10,9,44,25,39,25
19,57,10,9,44,0,19,14
32,57,14,10,44,0,39,30
29,67,14,10,41,59,39,40
23,57,10,9,44,49,39,30
20,57,14,10,44,49,39,60
18,57,10,9,44,0,19,40
55,57,10,9,41,9,39,40
25,57,12,12,44,49,39,43
41,57,7,6,41,71,39,60
40,57,14,10,65,16,39,40
49,57,10,9,41,0,39,40
58,67,14,10,77,58,19,20
21,57,10,9,44,38,39,40
55,57,10,9,11,0,19,40
30,57,15,13,44,58,39,40
43,67,12,12,42,49,19,30
25,57,8,7,41,9,39,50
49,57,14,10,41,38,39,43
34,57,13,11,11,69,19,40
38,37,14,10,44,49,39,12
54,57,14,10,41,38,39,40
23,57,9,8,44,0,39,40
59,57,6,5,44,49,39,50
25,57,14,10,44,38,39,42
35,57,15,13,41,61,39,40
26,57,14,10,44,58,19,35
49,57,8,7,11,16,19,38
39,18,10,9,44,2,39,50
46,57,12,12,41,16,39,40
31,57,10,9,44,61,19,40
26,57,16,14,44,16,19,40
28,67,10,9,41,59,39,40
40,57,12,12,44,49,39,25
25,67,14,10,41,0,39,38
32,57,11,15,44,58,39,60
39,57,6,5,41,25,39,40
35,57,15,13,44,16,19,45
29,67,15,13,44,9,39,40
33,57,10,9,11,49,39,40
19,57,10,9,44,25,39,40
37,57,10,9,11,49,19,30
31,57,8,7,44,49,39,40
30,57,16,14,44,58,39,30
22,57,14,10,44,0,39,40
36,64,10,9,41,17,39,50
55,57,10,9,41,69,39,20
25,57,10,9,44,71,39,78
42,63,15,13,41,16,39,60
64,57,10,9,41,71,39,16
20,57,14,10,44,0,19,25
30,64,12,12,11,9,39,50
36,57,10,9,41,71,39,50
30,57,10,9,41,38,39,40
48,57,14,10,41,25,39,40
64,57,10,9,41,16,39,5
41,57,10,9,77,61,19,40
19,57,10,9,44,61,39,35
50,57,11,15,41,58,39,60
28,57,10,9,41,38,39,40
26,57,8,7,41,38,39,40
37,18,14,10,44,9,39,40
41,57,10,9,65,49,19,40
36,37,16,14,41,58,19,40
53,57,10,9,41,9,39,40
65,57,3,3,41,49,39,40
28,67,15,13,44,16,39,55
35,67,14,10,11,0,19,40
47,57,7,6,41,61,39,65
41,37,14,10,41,59,39,45
26,57,15,13,41,49,39,45
42,57,14,10,41,9,39,40
31,57,14,10,11,38,39,40
35,57,10,9,41,9,39,42
48,37,15,13,41,58,39,40
37,64,10,9,11,9,39,40
45,57,8,7,65,0,19,25
66,57,15,13,41,0,39,40
56,57,17,16,41,58,39,50
46,57,13,11,11,61,19,40
32,57,10,9,41,9,39,40
26,57,10,9,41,9,39,48
31,57,10,9,11,38,39,40
30,57,8,7,44,25,39,40
31,57,12,12,44,69,19,40
17,57,6,5,44,9,39,40
37,57,14,10,41,9,39,65
28,57,14,10,11,0,19,40
41,63,14,10,41,17,39,65
23,57,10,9,44,0,19,40
52,57,2,2,41,17,39,40
34,57,10,9,41,49,39,40
34,57,14,10,41,9,39,45
49,57,10,9,41,16,39,40
26,57,10,9,41,0,39,40
42,57,10,9,41,49,19,35
35,57,10,9,44,61,39,40
27,57,10,9,41,71,39,50
31,57,14,10,44,0,39,40
42,57,10,9,41,61,39,40
51,57,10,9,41,59,39,40
44,57,12,12,65,16,39,40
25,57,15,13,44,69,19,50
33,57,5,4,11,25,39,40
47,57,3,3,42,38,39,40
45,57,15,13,44,16,19,42
37,57,10,9,41,49,39,40
57,63,10,9,41,16,39,60
42,57,14,10,77,16,19,55
58,57,16,14,11,58,39,20
46,63,17,16,41,58,39,60
29,57,13,11,65,9,39,40
45,57,15,13,44,58,39,46
34,57,10,9,11,16,39,44
29,57,14,10,41,16,39,48
17,57,8,7,44,61,39,28
45,57,15,13,41,16,39,72
44,57,15,13,11,61,39,44
48,67,17,16,11,58,39,50
61,57,10,9,41,71,39,20
41,57,10,9,41,71,39,50
34,57,10,9,44,38,39,40
42,64,11,15,41,58,39,50
29,57,10,9,41,71,39,40
52,67,10,9,11,0,19,40
41,57,14,10,41,0,19,40
33,57,10,9,41,9,39,40
26,57,10,9,44,0,19,40
50,57,13,11,41,9,39,50
34,57,15,13,41,61,39,60
36,57,10,9,41,38,39,45
37,57,13,11,41,58,39,48
67,64,15,13,41,16,39,55
28,37,15,13,11,58,19,40
27,57,10,9,44,25,19,40
24,64,14,10,44,58,39,30
62,64,10,9,41,71,39,30
24,57,14,10,44,61,19,40
43,37,14,10,41,9,39,40
21,57,14,10,11,9,39,40
23,57,10,9,11,49,19,10
36,64,14,10,41,9,39,60
36,57,10,9,41,16,39,40
55,57,7,6,44,49,39,29
48,67,16,14,65,58,39,60
30,57,15,13,41,61,39,50
46,64,16,14,41,9,39,50
40,57,5,4,44,17,39,40
17,57,8,7,44,25,39,12
42,37,15,13,11,71,39,33
38,57,15,13,11,61,39,50
21,57,14,10,44,61,39,30
26,57,10,9,44,25,39,40
20,57,5,4,44,38,19,52
32,57,15,13,41,9,39,70
36,57,14,10,11,0,19,40
20,57,10,9,44,38,19,45
33,57,15,13,44,58,39,40
42,57,10,9,44,71,19,38
63,57,15,13,41,59,39,40
60,57,13,11,77,16,19,40
33,57,10,9,41,9,19,40
50,57,10,9,77,0,19,35
25,57,10,9,11,49,19,40
23,57,10,9,41,71,39,40
46,64,10,9,41,71,39,40
29,57,15,13,44,0,19,35
24,57,10,9,44,38,39,40
61,67,3,3,41,71,39,40
17,57,7,6,44,49,19,12
36,57,10,9,41,61,39,50
35,57,12,12,44,49,19,80
51,37,10,9,11,59,39,52
35,57,14,10,11,38,39,40
31,57,10,9,44,38,39,40
43,67,15,13,41,58,39,37
22,57,15,13,44,0,19,40
26,64,10,9,44,61,39,40
17,57,8,7,44,71,39,20
54,57,8,7,41,38,39,40
35,57,10,9,41,71,39,40
72,57,14,10,77,0,19,25
63,64,14,10,11,16,39,50
18,64,7,6,44,17,39,40
37,57,7,6,11,49,19,33
48,57,10,9,11,61,19,30
29,57,13,11,44,16,39,40
23,67,10,9,41,16,39,40
49,63,13,11,41,16,39,60
24,57,14,10,44,0,19,40
31,57,13,11,11,61,19,38
22,57,7,6,44,71,39,30
28,57,15,13,44,61,39,65
19,57,10,9,44,9,19,40
20,67,14,10,44,9,39,38
32,57,10,9,41,38,39,40
51,64,12,12,11,71,19,30
29,57,10,9,65,61,19,25
17,57,8,7,44,0,19,20
28,57,14,10,41,25,39,40
54,57,14,10,41,58,39,56
21,57,10,9,44,0,19,25
43,57,15,13,65,69,39,40
38,57,15,13,41,0,19,50
41,64,10,9,41,38,39,25
36,57,7,6,44,17,39,60
51,57,15,13,11,61,19,60
24,57,7,6,44,61,19,15
42,57,10,9,11,38,39,55
37,57,14,10,11,16,19,40
34,67,17,16,41,58,19,50
47,57,14,10,41,16,39,40
32,57,13,11,41,49,39,60
38,57,10,9,41,71,39,45
21,57,14,10,44,16,19,30
36,37,16,14,41,58,19,60
23,57,15,13,44,61,39,55
57,57,10,9,41,9,39,50
21,57,10,9,44,49,39,40
17,57,9,8,44,25,39,15
54,57,10,9,41,16,39,40
45,57,15,13,41,58,39,40
23,57,10,9,11,49,19,30
32,57,5,4,65,61,19,35
32,57,10,9,41,38,39,40
62,37,15,13,77,58,19,48
63,57,16,14,11,16,19,40
32,57,8,7,41,49,19,60
36,57,7,6,44,9,39,40
46,57,15,13,41,61,39,50
60,57,10,9,11,49,19,40
22,37,14,10,44,59,39,40
73,57,10,9,77,49,19,12
38,63,10,9,41,16,39,40
54,57,7,6,41,71,39,40
19,57,14,10,44,49,39,15
36,57,10,9,41,49,39,50
28,57,10,9,41,9,39,46
57,64,14,10,41,16,19,60
55,57,5,4,41,9,39,60
30,57,10,9,41,0,39,40
34,57,10,9,42,49,19,65
23,57,14,10,44,9,39,40
42,57,10,9,44,49,39,40
30,57,10,9,44,16,39,60
32,57,15,13,41,16,19,40
39,57,10,9,44,71,39,40
59,57,14,10,41,0,19,16
28,57,14,10,44,16,19,40
19,57,9,8,44,58,19,25
18,57,10,9,44,61,19,33
44,57,9,8,11,71,19,40
33,64,11,15,41,58,39,60
21,57,14,10,42,61,19,20
46,57,10,9,11,16,19,40
25,57,14,10,65,56,19,30
47,57,15,13,41,16,39,50
76,57,10,9,11,0,19,8
25,57,10,9,44,25,39,40
41,57,10,9,41,61,39,40
51,57,13,11,41,9,39,57
28,57,7,6,44,38,19,40
23,57,12,12,41,49,19,40
47,63,15,13,41,16,39,50
31,57,10,9,41,0,19,40
39,57,10,9,11,0,19,40
35,57,10,9,41,38,39,40
25,57,13,11,44,61,39,45
27,57,13,11,44,0,19,35
58,57,15,13,11,9,19,20
31,57,10,9,41,16,39,54
17,57,8,7,44,49,39,12
26,64,14,10,44,49,19,48
34,18,12,12,44,0,39,40
27,37,10,9,41,71,39,60
56,57,10,9,41,38,39,40
37,67,12,12,11,58,19,38
35,57,11,15,41,58,39,75
33,57,10,9,11,0,39,40
25,57,15,13,44,58,39,40
40,57,10,9,65,25,39,30
47,64,16,14,44,58,19,50
50,57,10,9,41,25,39,45
48,64,10,9,41,9,39,40
40,57,14,10,41,58,39,40
26,57,15,13,41,58,39,40
20,57,13,11,44,69,19,25
41,57,15,13,41,58,39,50
45,57,14,10,41,9,39,40
24,57,10,9,41,38,39,50
40,57,13,11,11,58,19,20
24,57,14,10,44,0,19,30
27,37,10,9,41,16,39,80
52,64,10,9,77,49,19,40
29,57,14,10,44,9,39,40
24,57,10,9,41,0,19,40
42,64,14,10,44,58,39,40
25,57,14,10,44,49,19,25
67,57,10,9,41,59,39,24
17,57,7,6,44,49,39,20
43,57,16,14,41,58,39,55
20,57,10,9,44,49,39,52
41,57,8,7,11,56,19,25
32,57,10,9,44,25,19,45
39,57,10,9,11,56,19,16
30,57,13,11,41,38,39,40
57,57,10,9,41,49,39,78
23,57,14,10,41,61,19,47
33,64,12,12,44,49,39,32
42,57,10,9,44,16,19,25
29,57,13,11,41,17,39,40
41,64,14,10,41,16,39,50
60,64,10,9,41,9,39,42
60,57,7,6,77,61,19,40
25,57,14,10,44,9,39,55
38,57,10,9,41,49,39,40
32,57,7,6,41,9,39,40
32,57,15,13,41,16,39,40
52,63,11,15,41,61,39,40
49,57,13,11,11,69,19,40
52,64,10,9,11,61,39,40
27,18,15,13,44,71,39,35
35,57,16,14,41,16,39,40
26,57,10,9,44,25,39,40
40,57,14,10,11,25,39,40
33,37,13,11,41,69,39,50
41,57,10,9,11,9,19,40
32,57,15,13,44,16,39,40
44,64,15,13,41,16,39,48
57,57,10,9,65,9,39,40
23,57,3,3,41,49,39,35
52,57,10,9,41,61,39,45
45,57,15,13,11,58,19,48
27,57,15,13,44,61,19,40
39,57,10,9,41,9,39,40
44,57,14,10,77,0,19,32
35,64,7,6,41,71,39,50
56,57,5,4,44,0,39,40
32,57,16,14,44,16,19,45
49,57,5,4,77,38,19,40
33,57,14,10,44,0,19,38
34,57,10,9,41,61,39,40
32,64,16,14,44,58,39,40
23,64,10,9,44,71,39,40
22,57,13,11,44,58,39,30
27,57,10,9,41,61,39,40
30,57,16,14,41,58,39,44
50,64,12,12,41,59,39,20
59,67,17,16,41,58,39,40
17,57,8,7,44,61,39,30
47,18,10,9,11,0,19,40
27,57,14,10,44,25,39,40
24,67,10,9,41,59,39,40
55,64,10,9,41,9,39,50
24,57,10,9,44,61,39,38
27,64,10,9,41,71,39,40
38,57,15,13,11,69,39,40
54,57,14,10,41,25,39,40
46,63,15,13,41,61,39,55
24,57,15,13,44,69,19,20
42,57,14,10,11,9,39,40
24,57,14,10,44,38,39,40
63,57,7,6,77,17,19,56
26,57,14,10,41,58,19,40
43,37,14,10,41,59,39,40
43,57,15,13,11,0,19,40
42,57,10,9,41,9,39,50
41,57,10,9,11,71,39,40
45,57,14,10,41,61,39,45
22,57,10,9,41,38,39,40
62,57,10,9,44,25,19,40
27,57,14,10,11,16,19,40
21,57,10,9,44,25,39,35
36,57,10,9,65,0,19,40
20,63,10,9,44,17,39,70
44,57,14,10,11,16,39,50
19,57,10,9,44,25,39,40
50,64,10,9,41,17,39,84
56,64,10,9,41,16,39,48
34,57,16,14,41,16,39,40
68,64,10,9,41,17,39,20
39,57,13,11,41,49,39,40
38,57,10,9,41,0,39,60
43,57,15,13,11,61,39,40
32,57,10,9,11,58,19,40
22,57,14,10,44,25,39,20
34,57,10,9,11,0,39,40
44,57,14,10,41,61,39,55
28,37,16,14,41,58,19,20
21,57,14,10,44,16,19,38
38,64,12,12,41,71,39,40
27,37,15,13,44,58,19,40
41,57,3,3,41,0,39,40
59,64,11,15,41,61,39,25
35,18,17,16,44,58,19,60
35,57,10,9,44,38,39,48
25,57,16,14,44,61,39,20
20,57,14,10,44,61,19,30
24,57,15,13,44,0,39,40
35,57,10,9,65,49,39,40
19,57,8,7,44,61,19,40
22,18,15,13,44,69,39,8
27,57,13,11,44,16,39,40
51,64,10,9,41,61,39,40
23,57,10,9,44,25,39,30
47,57,10,9,11,0,19,40
23,57,8,7,41,38,39,40
36,37,10,9,44,0,39,40
29,57,10,9,11,9,19,50
56,18,15,13,41,0,39,40
73,37,16,14,41,58,39,10
33,18,14,10,44,0,19,40
35,57,14,10,41,61,39,40
41,57,10,9,41,38,39,40
33,57,12,12,42,38,39,40
64,67,10,9,77,0,19,38
26,67,15,13,44,16,19,35
54,18,14,10,41,58,39,40
28,37,10,9,41,25,39,40
31,63,13,11,41,17,39,55
37,57,14,10,44,16,39,40
36,57,10,9,41,9,39,40
54,63,14,10,41,61,39,45
30,37,16,14,44,0,19,40
26,57,10,9,41,9,39,40
29,57,16,14,44,58,39,55
24,57,15,13,44,58,39,25
52,57,14,10,11,16,19,40
26,57,15,13,44,16,19,50
37,18,10,9,41,0,39,40
23,57,15,13,44,58,39,40
57,64,14,10,41,16,39,55
18,57,14,10,44,49,19,16
70,64,14,10,41,9,39,25
18,57,10,9,44,61,19,20
26,57,15,13,44,0,39,40
27,57,10,9,41,38,39,40
26,37,14,10,44,49,19,10
55,57,8,7,77,25,19,40
38,57,14,10,41,16,39,45
25,18,14,10,41,59,39,40
36,57,10,9,65,49,19,28
44,57,10,9,11,38,39,40
28,57,10,9,41,38,39,40
18,57,8,7,44,25,39,30
35,64,15,13,41,9,39,45
50,57,10,9,41,61,39,55
18,57,14,10,44,49,39,15
49,57,15,13,41,16,19,43
35,57,10,9,44,49,19,35
51,57,10,9,11,9,39,40
40,57,10,9,11,59,19,40
42,57,12,12,41,61,39,40
28,57,10,9,44,0,19,38
61,57,5,4,41,17,39,40
49,57,5,4,41,58,39,32
41,57,10,9,44,61,19,40
53,64,10,9,41,61,39,70
27,57,10,9,44,71,39,40
42,57,14,10,41,58,19,50
32,37,15,13,11,58,19,35
21,57,10,9,44,25,39,36
21,57,13,11,41,17,39,46
19,57,14,10,44,49,19,30
40,67,16,14,11,58,19,45
50,63,10,9,41,61,39,60
24,57,15,13,44,38,19,40
51,57,14,10,41,9,39,60
30,57,14,10,11,38,19,20
50,67,13,11,41,58,39,40
34,57,9,8,42,25,39,35
37,63,15,13,44,16,39,40
25,57,10,9,44,9,39,40
47,57,14,10,41,58,39,40
49,57,10,9,11,0,19,16
35,57,10,9,11,25,19,36
39,57,15,13,44,58,39,40
28,57,16,14,41,61,39,45
61,57,10,9,41,0,39,40
32,57,9,8,41,38,39,40
38,57,15,13,41,58,39,40
31,37,15,13,44,59,39,48
40,57,14,10,11,9,39,50
40,57,10,9,41,9,39,40
19,57,10,9,44,49,19,25
50,63,14,10,11,59,39,40
34,57,14,10,41,9,39,40
38,57,16,14,41,58,39,40
17,57,8,7,44,61,39,15
33,57,10,9,41,38,19,40
50,37,14,10,77,58,39,40
26,57,10,9,41,59,39,40
34,37,6,5,44,49,39,40
36,37,8,7,44,49,19,23
55,64,7,6,41,9,39,18
46,57,5,4,44,49,39,52
53,18,14,10,65,9,39,40
28,57,13,11,44,25,39,45
50,57,12,12,41,38,39,50
53,57,10,9,65,61,19,33
37,57,13,11,11,38,19,30
53,37,15,13,11,0,19,38
19,57,14,10,44,61,19,25
29,67,7,6,44,49,19,40
25,57,14,10,44,49,19,40
29,57,10,9,44,71,19,45
38,57,10,9,41,9,39,50
29,18,10,9,11,16,19,40
21,57,14,10,44,61,19,40
39,57,14,10,41,49,19,15
20,57,10,9,11,61,19,40
48,37,16,14,41,58,39,35
64,57,15,13,11,16,19,50
31,57,13,11,41,49,19,24
20,57,13,11,44,38,19,40
28,57,13,11,44,69,19,40
27,57,10,9,44,25,39,37
23,57,15,13,44,58,19,40
33,57,10,9,41,9,39,40
33,57,8,7,44,61,19,40
29,57,10,9,41,59,39,35
25,67,10,9,44,58,39,40
28,57,10,9,44,25,39,40
30,37,10,9,41,9,39,40
29,18,13,11,41,9,39,40
34,64,10,9,65,16,39,50
40,57,14,10,41,69,39,48
45,57,14,10,11,0,19,40
40,64,16,14,65,16,19,20
35,67,10,9,11,38,39,40
22,57,14,10,44,61,39,20
31,57,10,9,44,61,19,25
20,57,14,10,44,0,19,35
55,57,8,7,77,0,19,40
42,57,10,9,41,9,39,40
71,57,8,7,44,56,19,75
34,37,16,14,41,16,39,40
19,57,14,10,44,49,19,30
18,57,10,9,41,16,19,40
58,57,10,9,41,61,19,40
47,57,15,13,41,16,39,40
54,57,13,11,41,61,39,50
37,57,10,9,41,25,39,24
26,57,15,13,44,0,19,40
30,57,10,9,65,0,19,40
46,57,12,12,44,0,19,40
43,57,5,4,65,17,39,40
47,57,15,13,41,16,39,45
19,57,10,9,41,49,19,16
43,37,15,13,41,58,39,40
18,57,10,9,44,25,19,28
49,57,10,9,41,17,39,40
51,57,10,9,41,0,19,40
29,57,14,10,41,59,39,45
41,57,10,9,11,49,19,32
48,57,10,9,41,9,39,40
37,57,10,9,65,69,19,40
20,57,14,10,44,61,39,16
36,57,10,9,11,38,39,40
28,37,10,9,41,9,39,45
17,57,9,8,44,49,39,16
21,57,10,9,44,17,39,53
28,57,6,5,44,25,19,24
30,57,14,10,44,25,39,40
20,57,10,9,44,0,19,20
42,67,10,9,65,0,39,39
22,57,14,10,11,38,19,40
42,63,17,16,41,58,39,45
57,64,14,10,41,17,39,50
47,57,10,9,41,71,39,40
27,57,8,7,41,9,39,40
29,57,16,14,41,61,39,20
38,57,10,9,41,38,39,40
48,57,10,9,41,9,39,40
24,37,15,13,41,59,39,45
26,57,10,9,41,9,39,48
28,57,10,9,41,71,39,45
46,64,10,9,41,16,39,40
37,57,10,9,44,38,39,40
60,57,10,9,77,49,19,44
50,67,11,15,41,16,39,52
38,57,14,10,11,0,19,40
32,37,10,9,44,49,39,40
37,18,15,13,41,58,39,40
38,57,15,13,44,0,19,50
19,57,14,10,44,61,19,30
21,57,14,10,44,61,19,15
30,57,10,9,11,49,19,32
48,63,15,13,11,61,39,60
32,57,13,11,41,9,39,40
21,57,14,10,44,49,39,40
26,57,14,10,44,25,39,44
29,57,10,9,41,58,39,40
50,57,10,9,41,61,39,40
39,57,11,15,41,58,39,45
41,57,16,14,44,58,19,40
74,57,7,6,77,49,19,6
48,57,16,14,41,58,39,55
59,57,10,9,65,9,19,40
41,37,14,10,11,0,19,40
65,18,10,9,11,0,19,40
28,57,15,13,41,58,39,40
50,63,15,13,41,58,39,45
40,57,10,9,41,25,39,63
59,57,14,10,41,16,39,12
22,57,10,9,44,0,19,40
50,57,10,9,41,9,39,60
37,57,14,10,41,61,39,45
27,57,10,9,44,71,19,15
41,57,15,13,41,58,39,45
49,37,16,14,41,59,39,40
22,57,10,9,44,61,19,35
45,57,14,10,65,9,39,41
58,57,10,9,41,61,39,40
32,57,10,9,41,38,39,40
17,57,8,7,44,49,39,25
26,57,10,9,41,38,39,45
26,57,14,10,44,49,19,45
24,57,15,13,44,16,39,48
25,57,14,10,44,0,19,40
20,57,14,10,44,49,39,20
54,64,10,9,41,71,39,15
39,57,16,14,41,58,39,50
37,57,10,9,41,38,39,40
47,57,14,10,44,0,19,40
56,67,13,11,41,9,39,60
26,67,10,9,41,59,39,38
58,37,14,10,41,0,19,55
78,57,3,3,41,71,39,36
36,37,14,10,11,0,19,65
34,64,10,9,41,58,39,51
36,57,14,10,44,0,19,40
36,64,17,16,65,58,19,10
26,57,14,10,41,49,39,25
33,57,10,9,41,9,39,45
39,57,14,10,41,16,39,40
52,64,10,9,11,9,39,40
53,57,10,9,77,9,19,40
48,57,8,7,41,16,39,50
19,57,14,10,44,61,19,40
27,64,14,10,41,16,39,45
32,37,10,9,41,71,39,40
47,57,10,9,44,0,19,40
32,57,8,7,11,61,39,43
40,57,13,11,44,38,39,40
35,57,12,12,11,16,19,50
49,57,8,7,41,49,19,6
51,57,10,9,41,69,39,40
25,57,10,9,41,71,39,40
22,57,10,9,44,71,19,46
22,57,3,3,41,9,39,35
29,57,10,9,11,61,19,50
33,57,14,10,41,9,39,58
26,57,15,13,44,0,39,45
31,57,14,10,41,0,39,40
36,64,5,4,41,9,39,35
21,57,14,10,41,25,39,40
68,57,10,9,41,16,39,40
42,57,3,3,41,49,39,44
29,57,15,13,41,58,39,40
26,57,15,13,41,61,19,40
41,67,16,14,41,58,39,40
30,64,12,12,11,0,19,40
34,57,15,13,44,16,19,40
36,57,10,9,41,16,39,50
60,37,16,14,41,16,39,40
44,57,10,9,41,9,39,40
58,64,10,9,41,17,39,30
32,57,10,9,44,49,19,40
45,57,15,13,41,16,39,60
28,57,10,9,41,9,39,50
55,57,10,9,44,25,39,40
39,57,14,10,44,71,39,40
28,57,10,9,41,9,39,45
25,57,15,13,44,58,19,40
36,57,14,10,11,58,19,45
43,37,10,9,42,17,39,40
19,57,14,10,44,0,39,10
22,57,14,10,41,25,39,35
56,57,10,9,41,38,39,40
34,37,14,10,44,59,19,40
39,57,14,10,41,9,39,45
56,64,10,9,41,9,39,55
24,63,10,9,44,9,39,40
30,57,11,15,41,58,39,50
38,57,15,13,42,58,19,40
29,57,15,13,44,58,39,50
56,57,15,13,44,58,19,45
36,57,16,14,77,69,19,40
32,63,10,9,41,16,39,45
31,57,14,10,65,0,19,38
44,57,14,10,41,61,39,60
47,57,16,14,44,58,19,40
45,57,15,13,41,16,39,38
42,57,14,10,41,61,39,50
21,57,10,9,65,49,19,40
29,57,10,9,44,38,19,40
30,18,15,13,44,0,19,35
41,57,15,13,41,69,39,38
37,37,14,10,41,0,39,40
20,57,14,10,44,58,19,15
39,57,15,13,41,58,19,20
54,57,10,9,41,9,39,40
29,57,10,9,41,9,39,60
64,57,14,10,41,16,39,40
58,57,14,10,44,0,19,37
22,57,14,10,44,49,39,16
17,57,8,7,44,25,39,15
61,57,10,9,41,0,39,3
39,57,14,10,41,16,19,35
25,57,15,13,41,61,39,50
31,57,10,9,41,58,39,55
47,57,10,9,41,9,39,40
27,57,10,9,44,71,39,40
27,57,15,13,41,16,39,40
33,67,15,13,41,0,39,40
36,57,14,10,41,38,39,40
42,57,10,9,41,61,39,40
19,67,10,9,44,69,19,40
27,57,15,13,44,69,39,37
33,64,10,9,41,61,39,60
19,57,10,9,44,9,39,49
21,57,14,10,44,49,39,57
30,57,5,4,65,71,39,35
31,57,14,10,11,49,19,48
18,57,9,8,44,25,39,6
34,57,15,13,41,71,39,40
57,63,10,9,41,16,39,40
34,57,13,11,41,49,39,40
30,57,6,5,44,61,39,40
33,37,15,13,41,58,39,50
31,67,14,10,42,49,39,40
24,57,12,12,44,25,39,48
30,57,15,13,41,16,39,50
57,67,10,9,65,49,19,35
52,57,8,7,41,38,39,40
51,57,10,9,41,0,39,40
37,57,10,9,41,49,39,40
50,57,14,10,41,58,39,40
26,18,14,10,44,0,19,15
49,57,14,10,41,0,19,40
26,57,10,9,44,0,39,40
38,57,10,9,44,0,39,40
29,57,14,10,44,0,39,40
55,57,14,10,11,0,19,40
42,64,15,13,42,16,39,45
39,57,10,9,41,61,39,40
30,57,10,9,41,16,39,50
47,67,15,13,41,49,39,40
18,57,10,9,44,61,19,40
31,57,10,9,65,49,19,40
56,57,10,9,41,61,39,40
31,57,10,9,44,49,19,38
18,57,14,10,44,49,19,20
61,57,7,6,41,71,39,50
65,64,7,6,41,9,39,40
19,57,10,9,44,17,39,45
26,57,10,9,44,9,39,48
40,57,7,6,41,38,39,40
29,57,15,13,44,0,19,40
40,37,12,12,41,59,39,40
36,57,15,13,44,61,19,20
39,57,10,9,44,25,39,40
52,18,15,13,41,16,39,45
37,37,13,11,41,59,39,40
32,57,7,6,65,9,19,40
50,57,7,6,41,9,39,40
36,64,15,13,41,61,39,50
58,57,7,6,41,71,39,50
38,57,10,9,11,9,39,50
63,37,10,9,41,16,19,32
59,37,10,9,41,71,39,45
35,64,10,9,41,16,39,40
42,57,14,10,41,69,39,40
39,57,10,9,41,71,39,56
45,57,10,9,11,71,39,40
24,57,14,10,41,0,39,40
60,57,12,12,41,0,39,35
19,57,10,9,44,49,19,45
25,57,14,10,41,25,39,16
61,63,16,14,41,61,39,40
19,57,10,9,44,25,19,60
51,57,14,10,11,16,19,36
41,57,16,14,41,38,39,40
30,57,13,11,41,69,19,40
31,57,15,13,41,61,39,65
37,57,10,9,41,9,39,40
42,57,14,10,11,0,19,38
36,57,12,12,41,58,39,40
27,57,14,10,41,58,39,50
61,57,13,11,41,9,39,40
21,57,14,10,44,61,19,20
57,57,2,2,11,9,39,40
46,18,13,11,65,69,19,30
